city,key,time,inc_quart,inc_quart_legend_label,atusmd_ratio
Miami,15,15:00,Q3,Q3,2.333114726
Miami,16,16:00,Q3,Q3,1.795040724
Miami,17,17:00,Q3,Q3,0.078790815
Miami,18,18:00,Q3,Q3,6.166367527
Miami,19,19:00,Q3,Q3,2.824133186
Miami,20,20:00,Q3,Q3,2.268244864
Miami,21,21:00,Q3,Q3,1.461720523
Miami,22,22:00,Q3,Q3,0
Miami,23,23:00,Q3,Q3,0
Miami,0,0:00,Q4,Q4 (High),0
Miami,1,1:00,Q4,Q4 (High),0
Miami,2,2:00,Q4,Q4 (High),0
Miami,3,3:00,Q4,Q4 (High),0
Miami,4,4:00,Q4,Q4 (High),0
Miami,5,5:00,Q4,Q4 (High),0.536640283
Miami,6,6:00,Q4,Q4 (High),1.535599527
Miami,7,7:00,Q4,Q4 (High),0.677893239
Miami,8,8:00,Q4,Q4 (High),1.53500704
Miami,9,9:00,Q4,Q4 (High),1.995306293
Miami,10,10:00,Q4,Q4 (High),2.160705915
Miami,11,11:00,Q4,Q4 (High),2.204255729
Miami,12,12:00,Q4,Q4 (High),2.206996317
Miami,13,13:00,Q4,Q4 (High),0.612624228
Miami,14,14:00,Q4,Q4 (High),0.263593814
Miami,15,15:00,Q4,Q4 (High),0.127756514
Miami,16,16:00,Q4,Q4 (High),1.703718344
Miami,17,17:00,Q4,Q4 (High),3.028678042
Miami,18,18:00,Q4,Q4 (High),3.622424816
Miami,19,19:00,Q4,Q4 (High),2.106963551
Miami,20,20:00,Q4,Q4 (High),2.025279905
Miami,21,21:00,Q4,Q4 (High),0.446032256
Miami,22,22:00,Q4,Q4 (High),0
Miami,23,23:00,Q4,Q4 (High),0
New York,0,0:00,Q1,Q1 (Low),0
New York,1,1:00,Q1,Q1 (Low),0
New York,2,2:00,Q1,Q1 (Low),0
New York,3,3:00,Q1,Q1 (Low),0
New York,4,4:00,Q1,Q1 (Low),2.403075455
New York,5,5:00,Q1,Q1 (Low),3.510650249
New York,6,6:00,Q1,Q1 (Low),0.417648534
New York,7,7:00,Q1,Q1 (Low),0.597132354
New York,8,8:00,Q1,Q1 (Low),2.065490257
New York,9,9:00,Q1,Q1 (Low),1.129212826
New York,10,10:00,Q1,Q1 (Low),0.738981429
New York,11,11:00,Q1,Q1 (Low),0.850622823
New York,12,12:00,Q1,Q1 (Low),0.430197019
New York,13,13:00,Q1,Q1 (Low),0.858867638
New York,14,14:00,Q1,Q1 (Low),0
New York,15,15:00,Q1,Q1 (Low),0.464305867
New York,16,16:00,Q1,Q1 (Low),0.768020102
New York,17,17:00,Q1,Q1 (Low),2.507832831
New York,18,18:00,Q1,Q1 (Low),2.843169742
New York,19,19:00,Q1,Q1 (Low),2.283371234
New York,20,20:00,Q1,Q1 (Low),2.137192403
New York,21,21:00,Q1,Q1 (Low),0
New York,22,22:00,Q1,Q1 (Low),0
New York,23,23:00,Q1,Q1 (Low),2.391718368
New York,0,0:00,Q2,Q2,0
New York,1,1:00,Q2,Q2,0
New York,2,2:00,Q2,Q2,0
New York,3,3:00,Q2,Q2,0
New York,4,4:00,Q2,Q2,1.080214975
New York,5,5:00,Q2,Q2,0.655624092
New York,6,6:00,Q2,Q2,0.282800579
New York,7,7:00,Q2,Q2,0.351095276
New York,8,8:00,Q2,Q2,1.632552358
New York,9,9:00,Q2,Q2,4.136314582
New York,10,10:00,Q2,Q2,0.76025471
New York,11,11:00,Q2,Q2,5.71907555
New York,12,12:00,Q2,Q2,3.713799755
New York,13,13:00,Q2,Q2,1.039370105
New York,14,14:00,Q2,Q2,0
New York,15,15:00,Q2,Q2,0.475326523
New York,16,16:00,Q2,Q2,3.228099591
New York,17,17:00,Q2,Q2,4.593913423
New York,18,18:00,Q2,Q2,3.166670647
New York,19,19:00,Q2,Q2,1.295810884
New York,20,20:00,Q2,Q2,0
New York,21,21:00,Q2,Q2,0
New York,22,22:00,Q2,Q2,0
New York,23,23:00,Q2,Q2,0
New York,0,0:00,Q3,Q3,0
New York,1,1:00,Q3,Q3,0
New York,2,2:00,Q3,Q3,0
New York,3,3:00,Q3,Q3,0
New York,4,4:00,Q3,Q3,0
New York,5,5:00,Q3,Q3,0.509356068
New York,6,6:00,Q3,Q3,2.035031217
New York,7,7:00,Q3,Q3,2.341291864
New York,8,8:00,Q3,Q3,3.713609744
New York,9,9:00,Q3,Q3,1.344636392
New York,10,10:00,Q3,Q3,0.833240705
New York,11,11:00,Q3,Q3,1.109595738
New York,12,12:00,Q3,Q3,0.163930867
New York,13,13:00,Q3,Q3,0
New York,14,14:00,Q3,Q3,0.236435622
New York,15,15:00,Q3,Q3,1.701519058
New York,16,16:00,Q3,Q3,1.274568297
New York,17,17:00,Q3,Q3,0.056323211
New York,18,18:00,Q3,Q3,4.681748573
New York,19,19:00,Q3,Q3,2.090691508
New York,20,20:00,Q3,Q3,1.659544394
New York,21,21:00,Q3,Q3,1.05045666
New York,22,22:00,Q3,Q3,0
New York,23,23:00,Q3,Q3,0
New York,0,0:00,Q4,Q4 (High),0
New York,1,1:00,Q4,Q4 (High),0
New York,2,2:00,Q4,Q4 (High),0
New York,3,3:00,Q4,Q4 (High),0
New York,4,4:00,Q4,Q4 (High),0
New York,5,5:00,Q4,Q4 (High),0.465009486
New York,6,6:00,Q4,Q4 (High),1.257461023
New York,7,7:00,Q4,Q4 (High),0.525109989
New York,8,8:00,Q4,Q4 (High),1.28702408
New York,9,9:00,Q4,Q4 (High),1.534049399
New York,10,10:00,Q4,Q4 (High),1.669041136
New York,11,11:00,Q4,Q4 (High),1.656173512
New York,12,12:00,Q4,Q4 (High),1.652261265
New York,13,13:00,Q4,Q4 (High),0.454525783
New York,14,14:00,Q4,Q4 (High),0.194274687
New York,15,15:00,Q4,Q4 (High),0.093312079
New York,16,16:00,Q4,Q4 (High),1.177040427
New York,17,17:00,Q4,Q4 (High),2.04172481
New York,18,18:00,Q4,Q4 (High),2.619938924
New York,19,19:00,Q4,Q4 (High),1.658658284
New York,20,20:00,Q4,Q4 (High),1.556512962
New York,21,21:00,Q4,Q4 (High),0.320403208
New York,22,22:00,Q4,Q4 (High),0
New York,23,23:00,Q4,Q4 (High),0
Philadelphia,0,0:00,Q1,Q1 (Low),0
Philadelphia,1,1:00,Q1,Q1 (Low),0
Philadelphia,2,2:00,Q1,Q1 (Low),0
Philadelphia,3,3:00,Q1,Q1 (Low),0
Philadelphia,4,4:00,Q1,Q1 (Low),1.899533718
Philadelphia,5,5:00,Q1,Q1 (Low),2.341133549
Philadelphia,6,6:00,Q1,Q1 (Low),0.520395165
Philadelphia,7,7:00,Q1,Q1 (Low),1.2069025
Philadelphia,8,8:00,Q1,Q1 (Low),3.945750227
Philadelphia,9,9:00,Q1,Q1 (Low),2.200899787
Philadelphia,10,10:00,Q1,Q1 (Low),1.442197439
Philadelphia,11,11:00,Q1,Q1 (Low),1.703975007
Philadelphia,12,12:00,Q1,Q1 (Low),0.883621151
Philadelphia,13,13:00,Q1,Q1 (Low),1.775945311
Philadelphia,14,14:00,Q1,Q1 (Low),0
Philadelphia,15,15:00,Q1,Q1 (Low),0.833915245
Philadelphia,16,16:00,Q1,Q1 (Low),1.212636925
Philadelphia,17,17:00,Q1,Q1 (Low),3.732602546
Philadelphia,18,18:00,Q1,Q1 (Low),4.072641634
Philadelphia,19,19:00,Q1,Q1 (Low),2.952841724
Philadelphia,20,20:00,Q1,Q1 (Low),2.556491674
Philadelphia,21,21:00,Q1,Q1 (Low),0
Philadelphia,22,22:00,Q1,Q1 (Low),0
Philadelphia,23,23:00,Q1,Q1 (Low),3.280674596
Philadelphia,0,0:00,Q2,Q2,0
Philadelphia,1,1:00,Q2,Q2,0
Philadelphia,2,2:00,Q2,Q2,0
Philadelphia,3,3:00,Q2,Q2,0
Philadelphia,4,4:00,Q2,Q2,1.277911746
Philadelphia,5,5:00,Q2,Q2,0.623279905
Philadelphia,6,6:00,Q2,Q2,0.404951427
Philadelphia,7,7:00,Q2,Q2,0.907948792
Philadelphia,8,8:00,Q2,Q2,4.008432617
Philadelphia,9,9:00,Q2,Q2,10.37868116
Philadelphia,10,10:00,Q2,Q2,1.708908023
Philadelphia,11,11:00,Q2,Q2,12.88244345
Philadelphia,12,12:00,Q2,Q2,7.730895745
Philadelphia,13,13:00,Q2,Q2,2.090074413
Philadelphia,14,14:00,Q2,Q2,0
Philadelphia,15,15:00,Q2,Q2,0.853816091
Philadelphia,16,16:00,Q2,Q2,5.507132148
Philadelphia,17,17:00,Q2,Q2,6.143824286
Philadelphia,18,18:00,Q2,Q2,4.325211129
Philadelphia,19,19:00,Q2,Q2,1.881264864
Philadelphia,20,20:00,Q2,Q2,0
Philadelphia,21,21:00,Q2,Q2,0
Philadelphia,22,22:00,Q2,Q2,0
Philadelphia,23,23:00,Q2,Q2,0
Philadelphia,0,0:00,Q3,Q3,0
Philadelphia,1,1:00,Q3,Q3,0
Philadelphia,2,2:00,Q3,Q3,0
Philadelphia,3,3:00,Q3,Q3,0
Philadelphia,4,4:00,Q3,Q3,0
Philadelphia,5,5:00,Q3,Q3,0.546701271
Philadelphia,6,6:00,Q3,Q3,2.145562141
Philadelphia,7,7:00,Q3,Q3,3.175332451
Philadelphia,8,8:00,Q3,Q3,6.88331006
Philadelphia,9,9:00,Q3,Q3,2.810311376
Philadelphia,10,10:00,Q3,Q3,1.53088564
Philadelphia,11,11:00,Q3,Q3,2.114068199
Philadelphia,12,12:00,Q3,Q3,0.285079167
Philadelphia,13,13:00,Q3,Q3,0
Philadelphia,14,14:00,Q3,Q3,0.475315319
Philadelphia,15,15:00,Q3,Q3,3.236119382
Philadelphia,16,16:00,Q3,Q3,2.332555858
Philadelphia,17,17:00,Q3,Q3,0.087587341
Philadelphia,18,18:00,Q3,Q3,6.257900126
Philadelphia,19,19:00,Q3,Q3,2.892987496
Philadelphia,20,20:00,Q3,Q3,2.214915942
Philadelphia,21,21:00,Q3,Q3,1.421192763
Philadelphia,22,22:00,Q3,Q3,0
Philadelphia,23,23:00,Q3,Q3,0
Philadelphia,0,0:00,Q4,Q4 (High),0
Philadelphia,1,1:00,Q4,Q4 (High),0
Philadelphia,2,2:00,Q4,Q4 (High),0
Philadelphia,3,3:00,Q4,Q4 (High),0
Philadelphia,4,4:00,Q4,Q4 (High),0
Philadelphia,5,5:00,Q4,Q4 (High),0.327396025
Philadelphia,6,6:00,Q4,Q4 (High),1.185892382
Philadelphia,7,7:00,Q4,Q4 (High),1.031644301
Philadelphia,8,8:00,Q4,Q4 (High),2.764235986
Philadelphia,9,9:00,Q4,Q4 (High),3.141295286
Philadelphia,10,10:00,Q4,Q4 (High),3.294035414
Philadelphia,11,11:00,Q4,Q4 (High),3.455265182
Philadelphia,12,12:00,Q4,Q4 (High),3.228079139
Philadelphia,13,13:00,Q4,Q4 (High),0.890670008
Philadelphia,14,14:00,Q4,Q4 (High),0.391700221
Philadelphia,15,15:00,Q4,Q4 (High),0.164048486
Philadelphia,16,16:00,Q4,Q4 (High),2.017269932
Philadelphia,17,17:00,Q4,Q4 (High),3.00152972
Philadelphia,18,18:00,Q4,Q4 (High),3.386918557
Philadelphia,19,19:00,Q4,Q4 (High),2.02338482
Philadelphia,20,20:00,Q4,Q4 (High),1.814557466
Philadelphia,21,21:00,Q4,Q4 (High),0.389408314
Philadelphia,22,22:00,Q4,Q4 (High),0
Philadelphia,23,23:00,Q4,Q4 (High),0
San Francisco,0,0:00,Q1,Q1 (Low),0
San Francisco,1,1:00,Q1,Q1 (Low),0
San Francisco,2,2:00,Q1,Q1 (Low),0
San Francisco,3,3:00,Q1,Q1 (Low),0
San Francisco,4,4:00,Q1,Q1 (Low),2.356774251
San Francisco,5,5:00,Q1,Q1 (Low),2.710807768
San Francisco,6,6:00,Q1,Q1 (Low),0.416374707
San Francisco,7,7:00,Q1,Q1 (Low),0.763858422
San Francisco,8,8:00,Q1,Q1 (Low),2.91863017
San Francisco,9,9:00,Q1,Q1 (Low),1.690773658
San Francisco,10,10:00,Q1,Q1 (Low),1.159518075
San Francisco,11,11:00,Q1,Q1 (Low),1.436094955
San Francisco,12,12:00,Q1,Q1 (Low),0.646408634
San Francisco,13,13:00,Q1,Q1 (Low),1.277645917
San Francisco,14,14:00,Q1,Q1 (Low),0
San Francisco,15,15:00,Q1,Q1 (Low),0.644646282
San Francisco,16,16:00,Q1,Q1 (Low),0.941603569
San Francisco,17,17:00,Q1,Q1 (Low),2.580409313
San Francisco,18,18:00,Q1,Q1 (Low),2.565276186
San Francisco,19,19:00,Q1,Q1 (Low),2.294157744
San Francisco,20,20:00,Q1,Q1 (Low),2.479038166
San Francisco,21,21:00,Q1,Q1 (Low),0
San Francisco,22,22:00,Q1,Q1 (Low),0
San Francisco,23,23:00,Q1,Q1 (Low),1.926774446
San Francisco,0,0:00,Q2,Q2,0
San Francisco,1,1:00,Q2,Q2,0
San Francisco,2,2:00,Q2,Q2,0
San Francisco,3,3:00,Q2,Q2,0
San Francisco,4,4:00,Q2,Q2,1.25335719
San Francisco,5,5:00,Q2,Q2,0.781515781
San Francisco,6,6:00,Q2,Q2,0.387329721
San Francisco,7,7:00,Q2,Q2,0.480472033
San Francisco,8,8:00,Q2,Q2,2.84096168
San Francisco,9,9:00,Q2,Q2,7.311653397
San Francisco,10,10:00,Q2,Q2,1.303943808
San Francisco,11,11:00,Q2,Q2,9.370724446
San Francisco,12,12:00,Q2,Q2,5.664540167
San Francisco,13,13:00,Q2,Q2,1.658592128
San Francisco,14,14:00,Q2,Q2,0
San Francisco,15,15:00,Q2,Q2,0.71585501
San Francisco,16,16:00,Q2,Q2,4.334646405
San Francisco,17,17:00,Q2,Q2,4.900051117
San Francisco,18,18:00,Q2,Q2,3.086020477
San Francisco,19,19:00,Q2,Q2,1.302578474
San Francisco,20,20:00,Q2,Q2,0
San Francisco,21,21:00,Q2,Q2,0
San Francisco,22,22:00,Q2,Q2,0
San Francisco,23,23:00,Q2,Q2,0
San Francisco,0,0:00,Q3,Q3,0
San Francisco,1,1:00,Q3,Q3,0
San Francisco,2,2:00,Q3,Q3,0
San Francisco,3,3:00,Q3,Q3,0
San Francisco,4,4:00,Q3,Q3,0
San Francisco,5,5:00,Q3,Q3,0.601255846
San Francisco,6,6:00,Q3,Q3,1.856790359
San Francisco,7,7:00,Q3,Q3,2.782545438
San Francisco,8,8:00,Q3,Q3,6.811155467
San Francisco,9,9:00,Q3,Q3,2.113472439
San Francisco,10,10:00,Q3,Q3,1.271195694
San Francisco,11,11:00,Q3,Q3,1.647178005
San Francisco,12,12:00,Q3,Q3,0.219606742
San Francisco,13,13:00,Q3,Q3,0
San Francisco,14,14:00,Q3,Q3,0.343571109
San Francisco,15,15:00,Q3,Q3,2.495051892
San Francisco,16,16:00,Q3,Q3,1.700452132
San Francisco,17,17:00,Q3,Q3,0.067927775
San Francisco,18,18:00,Q3,Q3,5.126792223
San Francisco,19,19:00,Q3,Q3,2.536696971
San Francisco,20,20:00,Q3,Q3,1.850863073
San Francisco,21,21:00,Q3,Q3,1.031407164
San Francisco,22,22:00,Q3,Q3,0
San Francisco,23,23:00,Q3,Q3,0
San Francisco,0,0:00,Q4,Q4 (High),0
San Francisco,1,1:00,Q4,Q4 (High),0
San Francisco,2,2:00,Q4,Q4 (High),0
San Francisco,3,3:00,Q4,Q4 (High),0
San Francisco,4,4:00,Q4,Q4 (High),0
San Francisco,5,5:00,Q4,Q4 (High),0.352836841
San Francisco,6,6:00,Q4,Q4 (High),1.31099867
San Francisco,7,7:00,Q4,Q4 (High),0.683834208
San Francisco,8,8:00,Q4,Q4 (High),2.183093218
San Francisco,9,9:00,Q4,Q4 (High),2.814393413
San Francisco,10,10:00,Q4,Q4 (High),2.846263058
San Francisco,11,11:00,Q4,Q4 (High),2.622860124
San Francisco,12,12:00,Q4,Q4 (High),2.291896439
San Francisco,13,13:00,Q4,Q4 (High),0.70094243
San Francisco,14,14:00,Q4,Q4 (High),0.301719238
San Francisco,15,15:00,Q4,Q4 (High),0.11607792
San Francisco,16,16:00,Q4,Q4 (High),1.207860756
San Francisco,17,17:00,Q4,Q4 (High),2.112153965
San Francisco,18,18:00,Q4,Q4 (High),2.53831927
San Francisco,19,19:00,Q4,Q4 (High),1.665858487
San Francisco,20,20:00,Q4,Q4 (High),1.499093895
San Francisco,21,21:00,Q4,Q4 (High),0.270153436
San Francisco,22,22:00,Q4,Q4 (High),0
San Francisco,23,23:00,Q4,Q4 (High),0
Seattle,0,0:00,Q1,Q1 (Low),0
Seattle,1,1:00,Q1,Q1 (Low),0
Seattle,2,2:00,Q1,Q1 (Low),0
Seattle,3,3:00,Q1,Q1 (Low),0
Seattle,4,4:00,Q1,Q1 (Low),1.384076827
Seattle,5,5:00,Q1,Q1 (Low),1.574188881
Seattle,6,6:00,Q1,Q1 (Low),0.369321246
Seattle,7,7:00,Q1,Q1 (Low),1.001479578
Seattle,8,8:00,Q1,Q1 (Low),5.014233369
Seattle,9,9:00,Q1,Q1 (Low),2.421367924
Seattle,10,10:00,Q1,Q1 (Low),1.576906169
Seattle,11,11:00,Q1,Q1 (Low),1.968388214
Seattle,12,12:00,Q1,Q1 (Low),0.925398694
Seattle,13,13:00,Q1,Q1 (Low),1.991636204
Seattle,14,14:00,Q1,Q1 (Low),0
Seattle,15,15:00,Q1,Q1 (Low),0.867635059
Seattle,16,16:00,Q1,Q1 (Low),1.044036358
Seattle,17,17:00,Q1,Q1 (Low),3.0177283
Seattle,18,18:00,Q1,Q1 (Low),3.264597765
Seattle,19,19:00,Q1,Q1 (Low),2.609166819
Seattle,20,20:00,Q1,Q1 (Low),2.607118331
Seattle,21,21:00,Q1,Q1 (Low),0
Seattle,22,22:00,Q1,Q1 (Low),0
Seattle,23,23:00,Q1,Q1 (Low),2.055646844
Seattle,0,0:00,Q2,Q2,0
Seattle,1,1:00,Q2,Q2,0
Seattle,2,2:00,Q2,Q2,0
Seattle,3,3:00,Q2,Q2,0
Seattle,4,4:00,Q2,Q2,1.111743361
Seattle,5,5:00,Q2,Q2,0.411941195
Seattle,6,6:00,Q2,Q2,0.323845585
Seattle,7,7:00,Q2,Q2,0.467504152
Seattle,8,8:00,Q2,Q2,3.295920739
Seattle,9,9:00,Q2,Q2,8.006405105
Seattle,10,10:00,Q2,Q2,1.525106477
Seattle,11,11:00,Q2,Q2,10.70090098
Seattle,12,12:00,Q2,Q2,5.770466467
Seattle,13,13:00,Q2,Q2,1.649419816
Seattle,14,14:00,Q2,Q2,0
Seattle,15,15:00,Q2,Q2,0.717690576
Seattle,16,16:00,Q2,Q2,4.077419051
Seattle,17,17:00,Q2,Q2,5.018519214
Seattle,18,18:00,Q2,Q2,3.188259151
Seattle,19,19:00,Q2,Q2,1.252570773
Seattle,20,20:00,Q2,Q2,0
Seattle,21,21:00,Q2,Q2,0
Seattle,22,22:00,Q2,Q2,0
Seattle,23,23:00,Q2,Q2,0
Seattle,0,0:00,Q3,Q3,0
Seattle,1,1:00,Q3,Q3,0
Seattle,2,2:00,Q3,Q3,0
Seattle,3,3:00,Q3,Q3,0
Seattle,4,4:00,Q3,Q3,0
Seattle,5,5:00,Q3,Q3,0.304337452
Seattle,6,6:00,Q3,Q3,1.337563484
Seattle,7,7:00,Q3,Q3,2.352451639
Seattle,8,8:00,Q3,Q3,5.431623836
Seattle,9,9:00,Q3,Q3,2.070380198
Seattle,10,10:00,Q3,Q3,1.273820335
Seattle,11,11:00,Q3,Q3,1.702646274
Seattle,12,12:00,Q3,Q3,0.249375297
Seattle,13,13:00,Q3,Q3,0
Seattle,14,14:00,Q3,Q3,0.353774347
Seattle,15,15:00,Q3,Q3,2.306317225
Seattle,16,16:00,Q3,Q3,1.417258522
Seattle,17,17:00,Q3,Q3,0.057914293
Seattle,18,18:00,Q3,Q3,4.740379533
Seattle,19,19:00,Q3,Q3,2.215691348
Seattle,20,20:00,Q3,Q3,1.567631792
Seattle,21,21:00,Q3,Q3,1.035919699
Seattle,22,22:00,Q3,Q3,0
Seattle,23,23:00,Q3,Q3,0
Seattle,0,0:00,Q4,Q4 (High),0
Seattle,1,1:00,Q4,Q4 (High),0
Seattle,2,2:00,Q4,Q4 (High),0
Seattle,3,3:00,Q4,Q4 (High),0
Seattle,4,4:00,Q4,Q4 (High),0
Seattle,5,5:00,Q4,Q4 (High),0.356741914
Seattle,6,6:00,Q4,Q4 (High),1.171443544
Seattle,7,7:00,Q4,Q4 (High),0.704855442
Seattle,8,8:00,Q4,Q4 (High),2.038030647
Seattle,9,9:00,Q4,Q4 (High),2.675924894
Seattle,10,10:00,Q4,Q4 (High),3.123415371
Seattle,11,11:00,Q4,Q4 (High),2.626657842
Seattle,12,12:00,Q4,Q4 (High),2.3660765
Seattle,13,13:00,Q4,Q4 (High),0.714033318
Seattle,14,14:00,Q4,Q4 (High),0.306680765
Seattle,15,15:00,Q4,Q4 (High),0.130968905
Seattle,16,16:00,Q4,Q4 (High),1.393617584
Seattle,17,17:00,Q4,Q4 (High),1.965832648
Seattle,18,18:00,Q4,Q4 (High),2.55866667
Seattle,19,19:00,Q4,Q4 (High),1.494942286
Seattle,20,20:00,Q4,Q4 (High),1.482582803
Seattle,21,21:00,Q4,Q4 (High),0.275085923
Seattle,22,22:00,Q4,Q4 (High),0
Seattle,23,23:00,Q4,Q4 (High),0
Washington,0,0:00,Q1,Q1 (Low),0
Washington,1,1:00,Q1,Q1 (Low),0
Washington,2,2:00,Q1,Q1 (Low),0
Washington,3,3:00,Q1,Q1 (Low),0
Washington,4,4:00,Q1,Q1 (Low),1.595535836
Washington,5,5:00,Q1,Q1 (Low),2.110101403
Washington,6,6:00,Q1,Q1 (Low),0.427348141
Washington,7,7:00,Q1,Q1 (Low),1.034199251
Washington,8,8:00,Q1,Q1 (Low),4.393400015
Washington,9,9:00,Q1,Q1 (Low),2.404535743
Washington,10,10:00,Q1,Q1 (Low),1.46794448
Washington,11,11:00,Q1,Q1 (Low),1.752048217
Washington,12,12:00,Q1,Q1 (Low),0.799970568
Washington,13,13:00,Q1,Q1 (Low),1.529178415
Washington,14,14:00,Q1,Q1 (Low),0
Washington,15,15:00,Q1,Q1 (Low),0.795634181
Washington,16,16:00,Q1,Q1 (Low),1.129372075
Washington,17,17:00,Q1,Q1 (Low),3.381147799
Washington,18,18:00,Q1,Q1 (Low),3.534764635
Washington,19,19:00,Q1,Q1 (Low),2.709508024
Washington,20,20:00,Q1,Q1 (Low),2.380881636
Washington,21,21:00,Q1,Q1 (Low),0
Washington,22,22:00,Q1,Q1 (Low),0
Washington,23,23:00,Q1,Q1 (Low),2.323766891
Washington,0,0:00,Q2,Q2,0
Washington,1,1:00,Q2,Q2,0
Washington,2,2:00,Q2,Q2,0
Washington,3,3:00,Q2,Q2,0
Washington,4,4:00,Q2,Q2,0.567883191
Washington,5,5:00,Q2,Q2,0.588592333
Washington,6,6:00,Q2,Q2,0.334080914
Washington,7,7:00,Q2,Q2,0.529863476
Washington,8,8:00,Q2,Q2,2.89097374
Washington,9,9:00,Q2,Q2,7.552221759
Washington,10,10:00,Q2,Q2,1.398946124
Washington,11,11:00,Q2,Q2,9.837442507
Washington,12,12:00,Q2,Q2,5.717943439
Washington,13,13:00,Q2,Q2,1.647811159
Washington,14,14:00,Q2,Q2,0
Washington,15,15:00,Q2,Q2,0.700969178
Washington,16,16:00,Q2,Q2,4.608641907
Washington,17,17:00,Q2,Q2,5.64623779
Washington,18,18:00,Q2,Q2,3.246304429
Washington,19,19:00,Q2,Q2,1.202935923
Washington,20,20:00,Q2,Q2,0
Washington,21,21:00,Q2,Q2,0
Washington,22,22:00,Q2,Q2,0
Washington,23,23:00,Q2,Q2,0
Washington,0,0:00,Q3,Q3,0
Washington,1,1:00,Q3,Q3,0
Washington,2,2:00,Q3,Q3,0
Washington,3,3:00,Q3,Q3,0
Washington,4,4:00,Q3,Q3,0
Washington,5,5:00,Q3,Q3,0.398733865
Washington,6,6:00,Q3,Q3,1.860608406
Washington,7,7:00,Q3,Q3,2.875368937
Washington,8,8:00,Q3,Q3,6.248117637
Washington,9,9:00,Q3,Q3,2.159992512
Washington,10,10:00,Q3,Q3,1.228183787
Washington,11,11:00,Q3,Q3,1.579992319
Washington,12,12:00,Q3,Q3,0.204256233
Washington,13,13:00,Q3,Q3,0
Washington,14,14:00,Q3,Q3,0.30522792
Washington,15,15:00,Q3,Q3,2.200351055
Washington,16,16:00,Q3,Q3,1.582176529
Washington,17,17:00,Q3,Q3,0.063403011
Washington,18,18:00,Q3,Q3,4.493452214
Washington,19,19:00,Q3,Q3,1.992498578
Washington,20,20:00,Q3,Q3,1.546132451
Washington,21,21:00,Q3,Q3,0.900146699
Washington,22,22:00,Q3,Q3,0
Washington,23,23:00,Q3,Q3,0
Washington,0,0:00,Q4,Q4 (High),0
Washington,1,1:00,Q4,Q4 (High),0
Washington,2,2:00,Q4,Q4 (High),0
Washington,3,3:00,Q4,Q4 (High),0
Washington,4,4:00,Q4,Q4 (High),0
Washington,5,5:00,Q4,Q4 (High),0.43007074
Washington,6,6:00,Q4,Q4 (High),1.595669545
Washington,7,7:00,Q4,Q4 (High),0.879805013
Washington,8,8:00,Q4,Q4 (High),2.424227499
Washington,9,9:00,Q4,Q4 (High),2.923005589
Washington,10,10:00,Q4,Q4 (High),2.915279835
Washington,11,11:00,Q4,Q4 (High),2.596240503
Washington,12,12:00,Q4,Q4 (High),2.349226684
Washington,13,13:00,Q4,Q4 (High),0.651257103
Washington,14,14:00,Q4,Q4 (High),0.258657837
Washington,15,15:00,Q4,Q4 (High),0.118618673
Washington,16,16:00,Q4,Q4 (High),1.454639138
Washington,17,17:00,Q4,Q4 (High),2.453188529
Washington,18,18:00,Q4,Q4 (High),3.025668537
Washington,19,19:00,Q4,Q4 (High),1.794842028
Washington,20,20:00,Q4,Q4 (High),1.672506086
Washington,21,21:00,Q4,Q4 (High),0.331213837
Washington,22,22:00,Q4,Q4 (High),0
Washington,23,23:00,Q4,Q4 (High),0
