city,key,time,inc_quart,inc_quart_legend_label,atusmd_ratio
Miami,17,17:00,Q3,Q3,2.635577664
Miami,18,18:00,Q3,Q3,1.728217539
Miami,19,19:00,Q3,Q3,1.475572272
Miami,20,20:00,Q3,Q3,2.300540361
Miami,21,21:00,Q3,Q3,0.11685416
Miami,22,22:00,Q3,Q3,0
Miami,23,23:00,Q3,Q3,0.350621459
Miami,0,0:00,Q4,Q4 (High),0
Miami,1,1:00,Q4,Q4 (High),0
Miami,2,2:00,Q4,Q4 (High),0
Miami,3,3:00,Q4,Q4 (High),0
Miami,4,4:00,Q4,Q4 (High),0
Miami,5,5:00,Q4,Q4 (High),0.707193116
Miami,6,6:00,Q4,Q4 (High),0.47731735
Miami,7,7:00,Q4,Q4 (High),0.560535863
Miami,8,8:00,Q4,Q4 (High),2.2497879
Miami,9,9:00,Q4,Q4 (High),3.335782679
Miami,10,10:00,Q4,Q4 (High),4.990578115
Miami,11,11:00,Q4,Q4 (High),5.852136206
Miami,12,12:00,Q4,Q4 (High),6.387596868
Miami,13,13:00,Q4,Q4 (High),3.294351674
Miami,14,14:00,Q4,Q4 (High),2.599571878
Miami,15,15:00,Q4,Q4 (High),3.74250553
Miami,16,16:00,Q4,Q4 (High),3.317378701
Miami,17,17:00,Q4,Q4 (High),2.780090634
Miami,18,18:00,Q4,Q4 (High),3.323657241
Miami,19,19:00,Q4,Q4 (High),1.172291665
Miami,20,20:00,Q4,Q4 (High),0.899862075
Miami,21,21:00,Q4,Q4 (High),0.688481522
Miami,22,22:00,Q4,Q4 (High),0
Miami,23,23:00,Q4,Q4 (High),0
New York,0,0:00,Q1,Q1 (Low),0
New York,1,1:00,Q1,Q1 (Low),0
New York,2,2:00,Q1,Q1 (Low),0
New York,3,3:00,Q1,Q1 (Low),0
New York,4,4:00,Q1,Q1 (Low),0
New York,5,5:00,Q1,Q1 (Low),0.04034214
New York,6,6:00,Q1,Q1 (Low),1.310897953
New York,7,7:00,Q1,Q1 (Low),1.078276874
New York,8,8:00,Q1,Q1 (Low),1.434535826
New York,9,9:00,Q1,Q1 (Low),1.40711838
New York,10,10:00,Q1,Q1 (Low),2.557851974
New York,11,11:00,Q1,Q1 (Low),2.893537973
New York,12,12:00,Q1,Q1 (Low),2.154494786
New York,13,13:00,Q1,Q1 (Low),3.380133764
New York,14,14:00,Q1,Q1 (Low),2.491982711
New York,15,15:00,Q1,Q1 (Low),2.070265963
New York,16,16:00,Q1,Q1 (Low),2.174247653
New York,17,17:00,Q1,Q1 (Low),1.707201246
New York,18,18:00,Q1,Q1 (Low),1.0739675
New York,19,19:00,Q1,Q1 (Low),0.40486769
New York,20,20:00,Q1,Q1 (Low),0.62445022
New York,21,21:00,Q1,Q1 (Low),0.302649235
New York,22,22:00,Q1,Q1 (Low),0.062010646
New York,23,23:00,Q1,Q1 (Low),0
New York,0,0:00,Q2,Q2,0
New York,1,1:00,Q2,Q2,0
New York,2,2:00,Q2,Q2,0
New York,3,3:00,Q2,Q2,0
New York,4,4:00,Q2,Q2,0
New York,5,5:00,Q2,Q2,0
New York,6,6:00,Q2,Q2,0
New York,7,7:00,Q2,Q2,1.347453056
New York,8,8:00,Q2,Q2,1.68652848
New York,9,9:00,Q2,Q2,3.764762978
New York,10,10:00,Q2,Q2,3.049088652
New York,11,11:00,Q2,Q2,1.456704984
New York,12,12:00,Q2,Q2,3.044489014
New York,13,13:00,Q2,Q2,2.564081721
New York,14,14:00,Q2,Q2,1.864295333
New York,15,15:00,Q2,Q2,1.638931481
New York,16,16:00,Q2,Q2,3.485724493
New York,17,17:00,Q2,Q2,2.400028931
New York,18,18:00,Q2,Q2,3.825165197
New York,19,19:00,Q2,Q2,2.581144376
New York,20,20:00,Q2,Q2,4.367508129
New York,21,21:00,Q2,Q2,0.835558169
New York,22,22:00,Q2,Q2,0.706589876
New York,23,23:00,Q2,Q2,0
New York,0,0:00,Q3,Q3,0
New York,1,1:00,Q3,Q3,0
New York,2,2:00,Q3,Q3,0
New York,3,3:00,Q3,Q3,0
New York,4,4:00,Q3,Q3,0
New York,5,5:00,Q3,Q3,0
New York,6,6:00,Q3,Q3,0
New York,7,7:00,Q3,Q3,0.735043771
New York,8,8:00,Q3,Q3,1.579625014
New York,9,9:00,Q3,Q3,1.763769179
New York,10,10:00,Q3,Q3,3.40750698
New York,11,11:00,Q3,Q3,3.568521243
New York,12,12:00,Q3,Q3,1.764181027
New York,13,13:00,Q3,Q3,2.997861091
New York,14,14:00,Q3,Q3,1.156513251
New York,15,15:00,Q3,Q3,2.055787348
New York,16,16:00,Q3,Q3,0.676793656
New York,17,17:00,Q3,Q3,2.266164323
New York,18,18:00,Q3,Q3,1.470988612
New York,19,19:00,Q3,Q3,1.161674557
New York,20,20:00,Q3,Q3,1.901954209
New York,21,21:00,Q3,Q3,0.106832275
New York,22,22:00,Q3,Q3,0
New York,23,23:00,Q3,Q3,0.224615449
New York,0,0:00,Q4,Q4 (High),0
New York,1,1:00,Q4,Q4 (High),0
New York,2,2:00,Q4,Q4 (High),0
New York,3,3:00,Q4,Q4 (High),0
New York,4,4:00,Q4,Q4 (High),0
New York,5,5:00,Q4,Q4 (High),0.326973676
New York,6,6:00,Q4,Q4 (High),0.270097595
New York,7,7:00,Q4,Q4 (High),0.417567039
New York,8,8:00,Q4,Q4 (High),1.720451627
New York,9,9:00,Q4,Q4 (High),2.705137438
New York,10,10:00,Q4,Q4 (High),3.973297912
New York,11,11:00,Q4,Q4 (High),4.792829574
New York,12,12:00,Q4,Q4 (High),5.323820964
New York,13,13:00,Q4,Q4 (High),2.724153069
New York,14,14:00,Q4,Q4 (High),1.985871902
New York,15,15:00,Q4,Q4 (High),2.897498884
New York,16,16:00,Q4,Q4 (High),2.884818241
New York,17,17:00,Q4,Q4 (High),2.509144744
New York,18,18:00,Q4,Q4 (High),3.012234144
New York,19,19:00,Q4,Q4 (High),1.036826331
New York,20,20:00,Q4,Q4 (High),0.748200945
New York,21,21:00,Q4,Q4 (High),0.565281124
New York,22,22:00,Q4,Q4 (High),0
New York,23,23:00,Q4,Q4 (High),0
Philadelphia,0,0:00,Q1,Q1 (Low),0
Philadelphia,1,1:00,Q1,Q1 (Low),0
Philadelphia,2,2:00,Q1,Q1 (Low),0
Philadelphia,3,3:00,Q1,Q1 (Low),0
Philadelphia,4,4:00,Q1,Q1 (Low),0
Philadelphia,5,5:00,Q1,Q1 (Low),0.036237947
Philadelphia,6,6:00,Q1,Q1 (Low),2.832441995
Philadelphia,7,7:00,Q1,Q1 (Low),3.143029084
Philadelphia,8,8:00,Q1,Q1 (Low),4.191109603
Philadelphia,9,9:00,Q1,Q1 (Low),3.517158546
Philadelphia,10,10:00,Q1,Q1 (Low),5.871741094
Philadelphia,11,11:00,Q1,Q1 (Low),6.517994144
Philadelphia,12,12:00,Q1,Q1 (Low),4.541385418
Philadelphia,13,13:00,Q1,Q1 (Low),7.474249955
Philadelphia,14,14:00,Q1,Q1 (Low),5.373459261
Philadelphia,15,15:00,Q1,Q1 (Low),4.330929671
Philadelphia,16,16:00,Q1,Q1 (Low),4.132136907
Philadelphia,17,17:00,Q1,Q1 (Low),2.913079201
Philadelphia,18,18:00,Q1,Q1 (Low),1.842689364
Philadelphia,19,19:00,Q1,Q1 (Low),0.716466592
Philadelphia,20,20:00,Q1,Q1 (Low),1.188565812
Philadelphia,21,21:00,Q1,Q1 (Low),0.540552418
Philadelphia,22,22:00,Q1,Q1 (Low),0.120938203
Philadelphia,23,23:00,Q1,Q1 (Low),0
Philadelphia,0,0:00,Q2,Q2,0
Philadelphia,1,1:00,Q2,Q2,0
Philadelphia,2,2:00,Q2,Q2,0
Philadelphia,3,3:00,Q2,Q2,0
Philadelphia,4,4:00,Q2,Q2,0
Philadelphia,5,5:00,Q2,Q2,0
Philadelphia,6,6:00,Q2,Q2,0
Philadelphia,7,7:00,Q2,Q2,4.163805021
Philadelphia,8,8:00,Q2,Q2,4.874057607
Philadelphia,9,9:00,Q2,Q2,9.082527907
Philadelphia,10,10:00,Q2,Q2,6.227305662
Philadelphia,11,11:00,Q2,Q2,2.836570104
Philadelphia,12,12:00,Q2,Q2,5.587614049
Philadelphia,13,13:00,Q2,Q2,4.905930535
Philadelphia,14,14:00,Q2,Q2,3.634285862
Philadelphia,15,15:00,Q2,Q2,2.901384106
Philadelphia,16,16:00,Q2,Q2,6.078969208
Philadelphia,17,17:00,Q2,Q2,4.072658504
Philadelphia,18,18:00,Q2,Q2,6.45774942
Philadelphia,19,19:00,Q2,Q2,4.416397253
Philadelphia,20,20:00,Q2,Q2,7.608604455
Philadelphia,21,21:00,Q2,Q2,1.631271604
Philadelphia,22,22:00,Q2,Q2,1.33566912
Philadelphia,23,23:00,Q2,Q2,0
Philadelphia,0,0:00,Q3,Q3,0
Philadelphia,1,1:00,Q3,Q3,0
Philadelphia,2,2:00,Q3,Q3,0
Philadelphia,3,3:00,Q3,Q3,0
Philadelphia,4,4:00,Q3,Q3,0
Philadelphia,5,5:00,Q3,Q3,0
Philadelphia,6,6:00,Q3,Q3,0
Philadelphia,7,7:00,Q3,Q3,1.9976905
Philadelphia,8,8:00,Q3,Q3,4.346919755
Philadelphia,9,9:00,Q3,Q3,3.937531549
Philadelphia,10,10:00,Q3,Q3,6.665233258
Philadelphia,11,11:00,Q3,Q3,6.225998573
Philadelphia,12,12:00,Q3,Q3,2.951364121
Philadelphia,13,13:00,Q3,Q3,5.080611916
Philadelphia,14,14:00,Q3,Q3,1.977695884
Philadelphia,15,15:00,Q3,Q3,3.226272737
Philadelphia,16,16:00,Q3,Q3,1.085162518
Philadelphia,17,17:00,Q3,Q3,3.148593042
Philadelphia,18,18:00,Q3,Q3,2.05275684
Philadelphia,19,19:00,Q3,Q3,1.837326226
Philadelphia,20,20:00,Q3,Q3,3.378123801
Philadelphia,21,21:00,Q3,Q3,0.191438568
Philadelphia,22,22:00,Q3,Q3,0
Philadelphia,23,23:00,Q3,Q3,0.35022598
Philadelphia,0,0:00,Q4,Q4 (High),0
Philadelphia,1,1:00,Q4,Q4 (High),0
Philadelphia,2,2:00,Q4,Q4 (High),0
Philadelphia,3,3:00,Q4,Q4 (High),0
Philadelphia,4,4:00,Q4,Q4 (High),0
Philadelphia,5,5:00,Q4,Q4 (High),0.211435602
Philadelphia,6,6:00,Q4,Q4 (High),0.229108379
Philadelphia,7,7:00,Q4,Q4 (High),0.616659208
Philadelphia,8,8:00,Q4,Q4 (High),2.788393232
Philadelphia,9,9:00,Q4,Q4 (High),4.520934308
Philadelphia,10,10:00,Q4,Q4 (High),6.809292865
Philadelphia,11,11:00,Q4,Q4 (High),6.972547533
Philadelphia,12,12:00,Q4,Q4 (High),7.821170034
Philadelphia,13,13:00,Q4,Q4 (High),3.938693373
Philadelphia,14,14:00,Q4,Q4 (High),3.045864555
Philadelphia,15,15:00,Q4,Q4 (High),4.532410061
Philadelphia,16,16:00,Q4,Q4 (High),4.328886175
Philadelphia,17,17:00,Q4,Q4 (High),3.457349386
Philadelphia,18,18:00,Q4,Q4 (High),4.196279333
Philadelphia,19,19:00,Q4,Q4 (High),1.545842749
Philadelphia,20,20:00,Q4,Q4 (High),1.018535607
Philadelphia,21,21:00,Q4,Q4 (High),0.884494724
Philadelphia,22,22:00,Q4,Q4 (High),0
Philadelphia,23,23:00,Q4,Q4 (High),0
San Francisco,0,0:00,Q1,Q1 (Low),0
San Francisco,1,1:00,Q1,Q1 (Low),0
San Francisco,2,2:00,Q1,Q1 (Low),0
San Francisco,3,3:00,Q1,Q1 (Low),0
San Francisco,4,4:00,Q1,Q1 (Low),0
San Francisco,5,5:00,Q1,Q1 (Low),0.023120924
San Francisco,6,6:00,Q1,Q1 (Low),1.315294358
San Francisco,7,7:00,Q1,Q1 (Low),1.89726426
San Francisco,8,8:00,Q1,Q1 (Low),2.67103681
San Francisco,9,9:00,Q1,Q1 (Low),2.544798564
San Francisco,10,10:00,Q1,Q1 (Low),4.332217563
San Francisco,11,11:00,Q1,Q1 (Low),4.67669027
San Francisco,12,12:00,Q1,Q1 (Low),2.923867692
San Francisco,13,13:00,Q1,Q1 (Low),5.049086969
San Francisco,14,14:00,Q1,Q1 (Low),3.661814562
San Francisco,15,15:00,Q1,Q1 (Low),2.890574129
San Francisco,16,16:00,Q1,Q1 (Low),2.669714493
San Francisco,17,17:00,Q1,Q1 (Low),1.749706842
San Francisco,18,18:00,Q1,Q1 (Low),1.086294687
San Francisco,19,19:00,Q1,Q1 (Low),0.403710284
San Francisco,20,20:00,Q1,Q1 (Low),0.629635479
San Francisco,21,21:00,Q1,Q1 (Low),0.297375594
San Francisco,22,22:00,Q1,Q1 (Low),0.074441591
San Francisco,23,23:00,Q1,Q1 (Low),0
San Francisco,0,0:00,Q2,Q2,0
San Francisco,1,1:00,Q2,Q2,0
San Francisco,2,2:00,Q2,Q2,0
San Francisco,3,3:00,Q2,Q2,0
San Francisco,4,4:00,Q2,Q2,0
San Francisco,5,5:00,Q2,Q2,0
San Francisco,6,6:00,Q2,Q2,0
San Francisco,7,7:00,Q2,Q2,3.031358376
San Francisco,8,8:00,Q2,Q2,3.14416281
San Francisco,9,9:00,Q2,Q2,6.563521578
San Francisco,10,10:00,Q2,Q2,5.166488319
San Francisco,11,11:00,Q2,Q2,2.086754865
San Francisco,12,12:00,Q2,Q2,3.8312678
San Francisco,13,13:00,Q2,Q2,3.25032622
San Francisco,14,14:00,Q2,Q2,2.308784647
San Francisco,15,15:00,Q2,Q2,1.909656574
San Francisco,16,16:00,Q2,Q2,3.745846738
San Francisco,17,17:00,Q2,Q2,2.389363809
San Francisco,18,18:00,Q2,Q2,3.768406059
San Francisco,19,19:00,Q2,Q2,2.636856518
San Francisco,20,20:00,Q2,Q2,4.324693409
San Francisco,21,21:00,Q2,Q2,0.796293124
San Francisco,22,22:00,Q2,Q2,0.699285229
San Francisco,23,23:00,Q2,Q2,0
San Francisco,0,0:00,Q3,Q3,0
San Francisco,1,1:00,Q3,Q3,0
San Francisco,2,2:00,Q3,Q3,0
San Francisco,3,3:00,Q3,Q3,0
San Francisco,4,4:00,Q3,Q3,0
San Francisco,5,5:00,Q3,Q3,0
San Francisco,6,6:00,Q3,Q3,0
San Francisco,7,7:00,Q3,Q3,1.286235116
San Francisco,8,8:00,Q3,Q3,2.243340292
San Francisco,9,9:00,Q3,Q3,2.728871767
San Francisco,10,10:00,Q3,Q3,5.011817683
San Francisco,11,11:00,Q3,Q3,4.45853696
San Francisco,12,12:00,Q3,Q3,2.005816142
San Francisco,13,13:00,Q3,Q3,3.580521882
San Francisco,14,14:00,Q3,Q3,1.284944929
San Francisco,15,15:00,Q3,Q3,2.021553856
San Francisco,16,16:00,Q3,Q3,0.63409585
San Francisco,17,17:00,Q3,Q3,1.889719942
San Francisco,18,18:00,Q3,Q3,1.243535229
San Francisco,19,19:00,Q3,Q3,1.134844189
San Francisco,20,20:00,Q3,Q3,1.734883186
San Francisco,21,21:00,Q3,Q3,0.077037154
San Francisco,22,22:00,Q3,Q3,0
San Francisco,23,23:00,Q3,Q3,0.160646679
San Francisco,0,0:00,Q4,Q4 (High),0
San Francisco,1,1:00,Q4,Q4 (High),0
San Francisco,2,2:00,Q4,Q4 (High),0
San Francisco,3,3:00,Q4,Q4 (High),0
San Francisco,4,4:00,Q4,Q4 (High),0
San Francisco,5,5:00,Q4,Q4 (High),0.148097137
San Francisco,6,6:00,Q4,Q4 (High),0.18325318
San Francisco,7,7:00,Q4,Q4 (High),0.477973105
San Francisco,8,8:00,Q4,Q4 (High),2.353789149
San Francisco,9,9:00,Q4,Q4 (High),3.733795405
San Francisco,10,10:00,Q4,Q4 (High),5.76822721
San Francisco,11,11:00,Q4,Q4 (High),6.019018075
San Francisco,12,12:00,Q4,Q4 (High),6.611322413
San Francisco,13,13:00,Q4,Q4 (High),3.494391149
San Francisco,14,14:00,Q4,Q4 (High),2.425095787
San Francisco,15,15:00,Q4,Q4 (High),3.2088693
San Francisco,16,16:00,Q4,Q4 (High),2.944513648
San Francisco,17,17:00,Q4,Q4 (High),2.119936992
San Francisco,18,18:00,Q4,Q4 (High),2.586613705
San Francisco,19,19:00,Q4,Q4 (High),0.897936197
San Francisco,20,20:00,Q4,Q4 (High),0.604893825
San Francisco,21,21:00,Q4,Q4 (High),0.427923438
San Francisco,22,22:00,Q4,Q4 (High),0
San Francisco,23,23:00,Q4,Q4 (High),0
Seattle,0,0:00,Q1,Q1 (Low),0
Seattle,1,1:00,Q1,Q1 (Low),0
Seattle,2,2:00,Q1,Q1 (Low),0
Seattle,3,3:00,Q1,Q1 (Low),0
Seattle,4,4:00,Q1,Q1 (Low),0
Seattle,5,5:00,Q1,Q1 (Low),0.01426276
Seattle,6,6:00,Q1,Q1 (Low),1.159624731
Seattle,7,7:00,Q1,Q1 (Low),2.168687813
Seattle,8,8:00,Q1,Q1 (Low),5.075774985
Seattle,9,9:00,Q1,Q1 (Low),4.730278126
Seattle,10,10:00,Q1,Q1 (Low),7.711678055
Seattle,11,11:00,Q1,Q1 (Low),7.196531177
Seattle,12,12:00,Q1,Q1 (Low),4.659507333
Seattle,13,13:00,Q1,Q1 (Low),7.842806219
Seattle,14,14:00,Q1,Q1 (Low),5.423122702
Seattle,15,15:00,Q1,Q1 (Low),4.148484014
Seattle,16,16:00,Q1,Q1 (Low),3.682473288
Seattle,17,17:00,Q1,Q1 (Low),2.578416928
Seattle,18,18:00,Q1,Q1 (Low),1.667736318
Seattle,19,19:00,Q1,Q1 (Low),0.647684765
Seattle,20,20:00,Q1,Q1 (Low),1.062222935
Seattle,21,21:00,Q1,Q1 (Low),0.445522393
Seattle,22,22:00,Q1,Q1 (Low),0.076130851
Seattle,23,23:00,Q1,Q1 (Low),0
Seattle,0,0:00,Q2,Q2,0
Seattle,1,1:00,Q2,Q2,0
Seattle,2,2:00,Q2,Q2,0
Seattle,3,3:00,Q2,Q2,0
Seattle,4,4:00,Q2,Q2,0
Seattle,5,5:00,Q2,Q2,0
Seattle,6,6:00,Q2,Q2,0
Seattle,7,7:00,Q2,Q2,2.79731392
Seattle,8,8:00,Q2,Q2,3.911451249
Seattle,9,9:00,Q2,Q2,8.237597893
Seattle,10,10:00,Q2,Q2,5.543741009
Seattle,11,11:00,Q2,Q2,2.627059474
Seattle,12,12:00,Q2,Q2,4.9697243
Seattle,13,13:00,Q2,Q2,4.355528712
Seattle,14,14:00,Q2,Q2,3.084168058
Seattle,15,15:00,Q2,Q2,2.534699431
Seattle,16,16:00,Q2,Q2,4.585721469
Seattle,17,17:00,Q2,Q2,2.995036006
Seattle,18,18:00,Q2,Q2,5.064651254
Seattle,19,19:00,Q2,Q2,3.828701496
Seattle,20,20:00,Q2,Q2,6.728146672
Seattle,21,21:00,Q2,Q2,1.281646702
Seattle,22,22:00,Q2,Q2,1.226754759
Seattle,23,23:00,Q2,Q2,0
Seattle,0,0:00,Q3,Q3,0
Seattle,1,1:00,Q3,Q3,0
Seattle,2,2:00,Q3,Q3,0
Seattle,3,3:00,Q3,Q3,0
Seattle,4,4:00,Q3,Q3,0
Seattle,5,5:00,Q3,Q3,0
Seattle,6,6:00,Q3,Q3,0
Seattle,7,7:00,Q3,Q3,1.704632027
Seattle,8,8:00,Q3,Q3,3.084456661
Seattle,9,9:00,Q3,Q3,3.018548464
Seattle,10,10:00,Q3,Q3,5.51876071
Seattle,11,11:00,Q3,Q3,5.224603458
Seattle,12,12:00,Q3,Q3,2.741619617
Seattle,13,13:00,Q3,Q3,4.444088152
Seattle,14,14:00,Q3,Q3,1.494855844
Seattle,15,15:00,Q3,Q3,2.551319189
Seattle,16,16:00,Q3,Q3,0.758595288
Seattle,17,17:00,Q3,Q3,2.423534798
Seattle,18,18:00,Q3,Q3,1.649152843
Seattle,19,19:00,Q3,Q3,1.505086669
Seattle,20,20:00,Q3,Q3,2.303814988
Seattle,21,21:00,Q3,Q3,0.108046846
Seattle,22,22:00,Q3,Q3,0
Seattle,23,23:00,Q3,Q3,0.198854009
Seattle,0,0:00,Q4,Q4 (High),0
Seattle,1,1:00,Q4,Q4 (High),0
Seattle,2,2:00,Q4,Q4 (High),0
Seattle,3,3:00,Q4,Q4 (High),0
Seattle,4,4:00,Q4,Q4 (High),0
Seattle,5,5:00,Q4,Q4 (High),0.449338491
Seattle,6,6:00,Q4,Q4 (High),0.370493453
Seattle,7,7:00,Q4,Q4 (High),0.834475062
Seattle,8,8:00,Q4,Q4 (High),2.944152334
Seattle,9,9:00,Q4,Q4 (High),4.116211106
Seattle,10,10:00,Q4,Q4 (High),5.967861404
Seattle,11,11:00,Q4,Q4 (High),6.388335204
Seattle,12,12:00,Q4,Q4 (High),7.079837253
Seattle,13,13:00,Q4,Q4 (High),3.5450996
Seattle,14,14:00,Q4,Q4 (High),2.642842871
Seattle,15,15:00,Q4,Q4 (High),3.20917456
Seattle,16,16:00,Q4,Q4 (High),3.001238218
Seattle,17,17:00,Q4,Q4 (High),2.198746348
Seattle,18,18:00,Q4,Q4 (High),3.038242727
Seattle,19,19:00,Q4,Q4 (High),1.25209077
Seattle,20,20:00,Q4,Q4 (High),0.881511992
Seattle,21,21:00,Q4,Q4 (High),0.648924427
Seattle,22,22:00,Q4,Q4 (High),0
Seattle,23,23:00,Q4,Q4 (High),0
Washington,0,0:00,Q1,Q1 (Low),0
Washington,1,1:00,Q1,Q1 (Low),0
Washington,2,2:00,Q1,Q1 (Low),0
Washington,3,3:00,Q1,Q1 (Low),0
Washington,4,4:00,Q1,Q1 (Low),0
Washington,5,5:00,Q1,Q1 (Low),0.018729898
Washington,6,6:00,Q1,Q1 (Low),1.225780147
Washington,7,7:00,Q1,Q1 (Low),1.854323119
Washington,8,8:00,Q1,Q1 (Low),3.142005919
Washington,9,9:00,Q1,Q1 (Low),2.841749717
Washington,10,10:00,Q1,Q1 (Low),5.006682707
Washington,11,11:00,Q1,Q1 (Low),5.598658011
Washington,12,12:00,Q1,Q1 (Low),3.719746862
Washington,13,13:00,Q1,Q1 (Low),5.753325926
Washington,14,14:00,Q1,Q1 (Low),4.12233022
Washington,15,15:00,Q1,Q1 (Low),3.299697747
Washington,16,16:00,Q1,Q1 (Low),3.074710141
Washington,17,17:00,Q1,Q1 (Low),2.144373995
Washington,18,18:00,Q1,Q1 (Low),1.345634412
Washington,19,19:00,Q1,Q1 (Low),0.516044151
Washington,20,20:00,Q1,Q1 (Low),0.738572156
Washington,21,21:00,Q1,Q1 (Low),0.318660629
Washington,22,22:00,Q1,Q1 (Low),0.057964615
Washington,23,23:00,Q1,Q1 (Low),0
Washington,0,0:00,Q2,Q2,0
Washington,1,1:00,Q2,Q2,0
Washington,2,2:00,Q2,Q2,0
Washington,3,3:00,Q2,Q2,0
Washington,4,4:00,Q2,Q2,0
Washington,5,5:00,Q2,Q2,0
Washington,6,6:00,Q2,Q2,0
Washington,7,7:00,Q2,Q2,2.211393341
Washington,8,8:00,Q2,Q2,3.431945708
Washington,9,9:00,Q2,Q2,8.147537238
Washington,10,10:00,Q2,Q2,6.160667239
Washington,11,11:00,Q2,Q2,2.633116318
Washington,12,12:00,Q2,Q2,5.096509489
Washington,13,13:00,Q2,Q2,4.287300121
Washington,14,14:00,Q2,Q2,3.150712872
Washington,15,15:00,Q2,Q2,2.593507499
Washington,16,16:00,Q2,Q2,4.799393195
Washington,17,17:00,Q2,Q2,2.934135867
Washington,18,18:00,Q2,Q2,4.362236689
Washington,19,19:00,Q2,Q2,2.827673213
Washington,20,20:00,Q2,Q2,4.962686497
Washington,21,21:00,Q2,Q2,0.865341911
Washington,22,22:00,Q2,Q2,0.608879609
Washington,23,23:00,Q2,Q2,0
Washington,0,0:00,Q3,Q3,0
Washington,1,1:00,Q3,Q3,0
Washington,2,2:00,Q3,Q3,0
Washington,3,3:00,Q3,Q3,0
Washington,4,4:00,Q3,Q3,0
Washington,5,5:00,Q3,Q3,0
Washington,6,6:00,Q3,Q3,0
Washington,7,7:00,Q3,Q3,1.169058653
Washington,8,8:00,Q3,Q3,2.856482413
Washington,9,9:00,Q3,Q3,3.314625846
Washington,10,10:00,Q3,Q3,6.499976202
Washington,11,11:00,Q3,Q3,5.600595095
Washington,12,12:00,Q3,Q3,2.582811921
Washington,13,13:00,Q3,Q3,4.598512053
Washington,14,14:00,Q3,Q3,1.729782209
Washington,15,15:00,Q3,Q3,2.68026945
Washington,16,16:00,Q3,Q3,0.809803717
Washington,17,17:00,Q3,Q3,2.38490586
Washington,18,18:00,Q3,Q3,1.492331031
Washington,19,19:00,Q3,Q3,1.20677969
Washington,20,20:00,Q3,Q3,1.78175152
Washington,21,21:00,Q3,Q3,0.089287304
Washington,22,22:00,Q3,Q3,0
Washington,23,23:00,Q3,Q3,0.177772574
Washington,0,0:00,Q4,Q4 (High),0
Washington,1,1:00,Q4,Q4 (High),0
Washington,2,2:00,Q4,Q4 (High),0
Washington,3,3:00,Q4,Q4 (High),0
Washington,4,4:00,Q4,Q4 (High),0
Washington,5,5:00,Q4,Q4 (High),0.172234092
Washington,6,6:00,Q4,Q4 (High),0.278394789
Washington,7,7:00,Q4,Q4 (High),0.629227825
Washington,8,8:00,Q4,Q4 (High),2.380406325
Washington,9,9:00,Q4,Q4 (High),4.037815693
Washington,10,10:00,Q4,Q4 (High),6.269414295
Washington,11,11:00,Q4,Q4 (High),7.325619558
Washington,12,12:00,Q4,Q4 (High),7.413197556
Washington,13,13:00,Q4,Q4 (High),3.803587787
Washington,14,14:00,Q4,Q4 (High),2.714800382
Washington,15,15:00,Q4,Q4 (High),3.739940072
Washington,16,16:00,Q4,Q4 (High),3.573487463
Washington,17,17:00,Q4,Q4 (High),2.829642674
Washington,18,18:00,Q4,Q4 (High),3.298883087
Washington,19,19:00,Q4,Q4 (High),1.12988787
Washington,20,20:00,Q4,Q4 (High),0.792770786
Washington,21,21:00,Q4,Q4 (High),0.617509663
Washington,22,22:00,Q4,Q4 (High),0
Washington,23,23:00,Q4,Q4 (High),0
